"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086016700","Census Tract 167; Miami-Dade County; Florida","4539","636","396","183","201","92","9","23","0","15","78","101","0","15","0","15","108","106","0","15","108","106","4143","638","2080","386","10","17","0","15","0","15","0","15","285","283","1768","686","1735","686","33","37",
"1400000US12086016800","Census Tract 168; Miami-Dade County; Florida","3796","590","316","191","293","190","1","3","0","15","22","37","0","15","0","15","0","15","0","15","0","15","3480","651","1649","566","0","15","0","15","0","15","0","15","55","39","1776","666","1747","664","29","35",
"1400000US12086016900","Census Tract 169; Miami-Dade County; Florida","4558","592","417","203","408","200","9","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4141","601","2054","471","91","98","0","15","0","15","0","15","242","159","1754","480","1652","485","102","95",
"1400000US12086017000","Census Tract 170; Miami-Dade County; Florida","4768","729","362","173","317","175","31","23","0","15","13","23","0","15","0","15","1","5","0","15","1","5","4406","709","1823","418","24","38","0","15","0","15","0","15","120","83","2439","739","2387","736","52","60",
"1400000US12086017101","Census Tract 171.01; Miami-Dade County; Florida","3747","470","431","335","358","341","73","108","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3316","542","1939","366","0","15","0","15","0","15","0","15","201","215","1176","434","1176","434","0","15",
"1400000US12086017102","Census Tract 171.02; Miami-Dade County; Florida","2799","1102","749","784","689","820","54","86","0","15","6","11","0","15","0","15","0","15","0","15","0","15","2050","748","903","376","0","15","0","15","0","15","0","15","94","95","1053","726","1053","726","0","15",
"1400000US12086017200","Census Tract 172; Miami-Dade County; Florida","3732","563","568","269","501","259","67","85","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3164","592","1521","495","116","195","0","15","0","15","0","15","10","25","1517","666","1347","602","170","271",
"1400000US12086017300","Census Tract 173; Miami-Dade County; Florida","4014","609","931","321","513","259","217","193","7","13","90","103","0","15","53","71","51","82","51","82","0","15","3083","552","1285","361","12","18","0","15","30","44","0","15","314","214","1442","562","1442","562","0","15",
"1400000US12086017401","Census Tract 174.01; Miami-Dade County; Florida","1510","517","501","586","487","570","0","15","0","15","0","15","0","15","0","15","14","18","14","18","0","15","1009","253","410","243","0","15","0","15","0","15","0","15","31","43","568","293","568","293","0","15",
"1400000US12086017402","Census Tract 174.02; Miami-Dade County; Florida","4891","713","640","240","599","234","26","41","0","15","15","26","0","15","0","15","0","15","0","15","0","15","4251","727","2188","762","2","5","0","15","15","34","0","15","153","205","1893","846","1848","841","45","53",
"1400000US12086017500","Census Tract 175; Miami-Dade County; Florida","3592","725","220","139","188","134","32","42","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3372","766","1369","391","0","15","0","15","0","15","0","15","91","110","1912","786","1912","786","0","15",
"1400000US12086017600","Census Tract 176; Miami-Dade County; Florida","6789","854","889","450","477","246","19","30","0","21","355","374","0","21","0","21","38","45","1","3","37","45","5900","794","2966","689","44","49","0","21","17","27","0","21","316","224","2557","762","2557","762","0","21",
"1400000US12086017700","Census Tract 177; Miami-Dade County; Florida","4602","692","409","226","384","222","14","22","0","15","11","27","0","15","0","15","0","15","0","15","0","15","4193","679","1878","408","37","38","8","13","0","15","0","15","88","119","2182","775","2159","776","23","25",
"1400000US12086017800","Census Tract 178; Miami-Dade County; Florida","5907","711","281","143","271","142","0","21","0","21","0","21","0","21","10","16","0","21","0","21","0","21","5626","717","2762","501","0","21","0","21","0","21","0","21","172","157","2692","666","2621","678","71","104",
"1400000US12086017901","Census Tract 179.01; Miami-Dade County; Florida","3958","642","518","187","320","163","8","18","0","15","91","130","0","15","17","24","82","75","42","39","40","64","3440","674","2031","628","55","96","0","15","0","15","0","15","417","290","937","331","937","331","0","15",
"1400000US12086017902","Census Tract 179.02; Miami-Dade County; Florida","4669","1128","868","478","648","512","11","26","0","15","189","151","0","15","0","15","20","32","20","32","0","15","3801","1024","1770","335","108","114","0","15","0","15","0","15","414","214","1509","1043","1489","1045","20","34",
"1400000US12086018001","Census Tract 180.01; Miami-Dade County; Florida","1529","245","165","147","165","147","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1364","260","873","321","0","15","14","22","15","26","0","15","85","101","377","233","377","233","0","15",
"1400000US12086018002","Census Tract 180.02; Miami-Dade County; Florida","2602","332","444","279","193","216","202","193","0","15","49","88","0","15","0","15","0","15","0","15","0","15","2158","364","1069","494","10","21","0","15","0","15","0","15","243","246","836","517","836","517","0","15",
"1400000US12086018003","Census Tract 180.03; Miami-Dade County; Florida","8306","2306","1330","483","634","280","449","305","0","21","0","21","0","21","197","273","50","58","0","21","50","58","6976","2363","3235","916","0","21","149","254","0","21","0","21","649","421","2943","2173","2899","2175","44","52",
"1400000US12086018100","Census Tract 181; Miami-Dade County; Florida","4814","752","524","272","366","267","16","25","0","15","48","58","0","15","0","15","94","88","0","15","94","88","4290","675","1943","521","15","24","0","15","0","15","0","15","745","378","1587","538","1538","538","49","50",
"1400000US12086018200","Census Tract 182; Miami-Dade County; Florida","2815","470","361","89","169","101","106","109","0","15","52","59","0","15","14","21","20","30","11","17","9","25","2454","477","1352","441","8","13","0","15","0","15","0","15","351","225","743","300","716","293","27","44",
"1400000US12086018300","Census Tract 183; Miami-Dade County; Florida","4367","494","930","286","436","181","183","118","0","15","15","24","0","15","177","247","119","85","0","15","119","85","3437","442","1723","413","20","24","0","15","0","15","0","15","557","329","1137","441","1117","442","20","23",
"1400000US12086018400","Census Tract 184; Miami-Dade County; Florida","3754","548","947","291","635","250","100","105","0","15","63","62","0","15","9","15","140","143","100","137","40","36","2807","553","1000","292","0","15","0","15","0","15","0","15","385","319","1422","437","1287","442","135","120",
"1400000US12086018500","Census Tract 185; Miami-Dade County; Florida","4824","623","1402","356","793","326","208","157","0","15","179","98","0","15","126","106","96","76","23","38","73","63","3422","642","1436","411","33","41","24","34","67","53","0","15","653","311","1209","482","1097","470","112","81",
"1400000US12086018601","Census Tract 186.01; Miami-Dade County; Florida","4418","1547","1014","968","265","186","659","937","0","15","0","15","0","15","0","15","90","85","28","53","62","61","3404","1310","1574","432","0","15","0","15","0","15","0","15","164","224","1666","1199","1649","1199","17","28",
"1400000US12086018602","Census Tract 186.02; Miami-Dade County; Florida","3864","741","365","204","303","204","31","33","0","15","15","39","0","15","0","15","16","39","2","10","14","35","3499","650","2210","809","34","57","0","15","0","15","0","15","179","184","1076","562","1076","562","0","15",
"1400000US12086018700","Census Tract 187; Miami-Dade County; Florida","4391","874","835","220","538","210","24","30","0","15","253","177","0","15","0","15","20","32","20","32","0","15","3556","938","1548","448","12","18","0","15","0","15","0","15","483","326","1513","942","1513","942","0","15",
"1400000US12086018801","Census Tract 188.01; Miami-Dade County; Florida","2729","457","1201","361","1025","400","83","112","0","15","68","111","0","15","2","8","23","32","0","15","23","32","1528","382","859","268","0","15","0","15","0","15","0","15","19","25","650","370","650","370","0","15",
"1400000US12086018802","Census Tract 188.02; Miami-Dade County; Florida","2654","377","856","367","745","354","47","61","0","15","42","64","0","15","0","15","22","35","0","15","22","35","1798","398","992","367","77","103","0","15","0","15","0","15","58","108","671","354","671","354","0","15",
"1400000US12086018803","Census Tract 188.03; Miami-Dade County; Florida","3654","1160","1430","1063","1265","1064","31","56","0","15","72","84","62","93","0","15","0","15","0","15","0","15","2224","543","1234","442","0","15","0","15","0","15","0","15","380","253","610","424","610","424","0","15",
"1400000US12086018901","Census Tract 189.01; Miami-Dade County; Florida","3091","667","1577","662","1104","629","352","387","0","15","0","15","0","15","46","61","75","79","52","51","23","51","1514","462","848","377","0","15","0","15","0","15","0","15","364","274","302","142","302","142","0","15",
"1400000US12086018902","Census Tract 189.02; Miami-Dade County; Florida","3357","767","1213","409","769","412","41","57","0","15","377","216","0","15","0","15","26","31","11","19","15","26","2144","748","936","230","0","15","196","283","0","15","0","15","119","147","893","687","849","689","44","64",
"1400000US12086019000","Census Tract 190; Miami-Dade County; Florida","5686","531","1292","313","794","241","226","229","0","21","142","118","0","21","0","21","130","95","24","28","106","88","4394","605","2123","411","6","13","3","6","2","3","0","21","148","118","2112","666","2070","658","42","64",
"1400000US12086019100","Census Tract 191; Miami-Dade County; Florida","5364","855","1121","438","1111","437","3","8","0","21","0","21","0","21","7","13","0","21","0","21","0","21","4243","849","1701","426","49","80","0","21","90","111","0","21","468","319","1935","779","1836","777","99","109",
"1400000US12086019200","Census Tract 192; Miami-Dade County; Florida","5210","831","2129","828","1708","843","48","46","0","21","184","146","0","21","0","21","189","156","110","128","79","83","3081","333","1597","336","18","24","0","21","0","21","0","21","90","110","1376","392","1376","392","0","21",
"1400000US12086019301","Census Tract 193.01; Miami-Dade County; Florida","2955","482","1258","486","514","270","464","365","0","15","121","107","0","15","63","98","96","134","0","15","96","134","1697","531","782","426","34","57","0","15","0","15","0","15","166","148","715","433","715","433","0","15",
"1400000US12086019302","Census Tract 193.02; Miami-Dade County; Florida","5024","738","1993","457","967","369","569","272","0","21","368","256","0","21","0","21","89","77","34","42","55","63","3031","645","1203","410","40","63","0","21","0","21","0","21","369","280","1419","557","1418","557","1","5",
"1400000US12086019401","Census Tract 194.01; Miami-Dade County; Florida","2693","542","1076","586","925","583","18","29","4","13","84","121","0","15","0","15","45","76","34","57","11","19","1617","437","682","352","19","34","0","15","0","15","0","15","335","338","581","324","581","324","0","15",
"1400000US12086019402","Census Tract 194.02; Miami-Dade County; Florida","5924","821","2111","646","1399","518","232","351","0","21","288","173","0","21","67","105","125","140","77","120","48","71","3813","689","1721","501","0","21","0","21","0","21","0","21","487","406","1605","698","1538","688","67","64",
"1400000US12086019501","Census Tract 195.01; Miami-Dade County; Florida","3769","611","811","158","545","203","119","120","0","15","147","159","0","15","0","15","0","15","0","15","0","15","2958","602","1201","385","0","15","0","15","0","15","0","15","414","303","1343","563","1316","552","27","71",
"1400000US12086019502","Census Tract 195.02; Miami-Dade County; Florida","4526","921","849","432","377","349","278","299","0","15","0","15","0","15","0","15","194","136","53","118","141","130","3677","899","1418","634","0","15","0","15","0","15","0","15","450","477","1809","779","1809","779","0","15",
"1400000US12086019600","Census Tract 196; Miami-Dade County; Florida","6530","1045","1470","513","529","358","522","232","3","10","280","236","0","21","19","32","117","93","53","60","64","75","5060","951","2073","689","52","83","0","21","0","21","0","21","904","723","2031","902","2001","901","30","48",
"1400000US12086019700","Census Tract 197; Miami-Dade County; Florida","4060","750","1239","317","448","160","488","315","42","70","52","64","0","15","25","61","184","133","104","110","80","92","2821","688","2001","644","28","44","0","15","0","15","0","15","25","38","767","308","705","290","62","62",
"1400000US12086019801","Census Tract 198.01; Miami-Dade County; Florida","5450","739","1108","396","554","268","438","296","0","21","37","71","0","21","16","25","63","100","63","100","0","21","4342","841","2548","684","41","58","0","21","0","21","0","21","390","232","1363","689","1341","670","22","28",
"1400000US12086019802","Census Tract 198.02; Miami-Dade County; Florida","5021","1175","1009","560","221","151","615","607","0","21","173","255","0","21","0","21","0","21","0","21","0","21","4012","1212","1768","572","65","77","0","21","20","35","0","21","974","783","1185","631","1185","631","0","21",
"1400000US12086019901","Census Tract 199.01; Miami-Dade County; Florida","4093","970","1197","944","680","876","200","245","0","15","172","222","0","15","40","86","105","110","50","83","55","76","2896","451","1224","507","53","62","0","15","22","37","0","15","359","246","1238","539","1238","539","0","15",
"1400000US12086019902","Census Tract 199.02; Miami-Dade County; Florida","7053","1792","1231","452","470","273","566","318","0","21","183","159","0","21","0","21","12","29","0","21","12","29","5822","1807","2775","738","119","146","0","21","0","21","0","21","539","422","2389","1720","2338","1723","51","85",
"1400000US12086020001","Census Tract 200.01; Miami-Dade County; Florida","2320","248","268","188","110","108","95","125","13","27","8","15","0","15","0","15","42","54","42","54","0","15","2052","336","1274","561","7","14","0","15","7","10","0","15","75","96","689","372","689","372","0","15",
"1400000US12086020002","Census Tract 200.02; Miami-Dade County; Florida","5269","830","1349","442","782","461","455","232","0","21","0","21","0","21","93","144","19","41","3","28","16","30","3920","817","1903","618","0","21","43","76","0","21","0","21","186","300","1788","720","1754","722","34","52",
"1400000US12086020100","Census Tract 201; Miami-Dade County; Florida","4465","796","851","220","503","226","136","144","0","15","26","43","0","15","124","183","62","81","0","15","62","81","3614","820","1504","345","20","25","0","15","0","15","0","15","819","756","1271","421","1271","421","0","15",
"1400000US12086020200","Census Tract 202; Miami-Dade County; Florida","5754","704","998","209","364","101","452","193","0","21","35","45","0","21","136","119","11","18","11","18","0","21","4756","732","2131","392","76","31","0","21","0","21","0","21","556","234","1993","756","1963","755","30","36",
"1400000US12086020300","Census Tract 203; Miami-Dade County; Florida","3331","397","447","174","123","77","240","135","33","50","14","20","0","15","37","52","0","15","0","15","0","15","2884","413","1159","272","7","11","0","15","0","15","0","15","197","209","1521","405","1462","398","59","47",
"1400000US12086490100","Census Tract 4901; Miami-Dade County; Florida","1373","359","48","43","48","43","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1325","347","693","192","0","15","0","15","0","15","0","15","48","77","584","339","584","339","0","15",
"1400000US12086980100","Census Tract 9801; Miami-Dade County; Florida","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1400000US12086980200","Census Tract 9802; Miami-Dade County; Florida","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
